Name,Tuples,Data,Data-Original,RoundNearestTiesUp
element_mastery,"(0, 0, 1, 4, 0)",102.57,102.57,103.0
element_mastery,"(0, 1, 1, 1, 2)",102.57,102.57,103.0
element_mastery,"(0, 2, 0, 0, 3)",102.57,102.57,103.0
element_mastery,"(0, 4, 2, 0, 0)",102.58,102.58,103.0
element_mastery,"(0, 5, 0, 1, 0)",102.58,102.58,103.0
element_mastery,"(0, 0, 0, 5, 0)",104.9,104.899994,105.0
element_mastery,"(0, 0, 1, 3, 1)",104.9,104.899994,105.0
element_mastery,"(0, 0, 2, 1, 2)",104.9,104.899994,105.0
element_mastery,"(0, 1, 0, 2, 2)",104.9,104.899994,105.0
element_mastery,"(0, 1, 1, 0, 3)",104.9,104.9,105.0
element_mastery,"(0, 3, 3, 0, 0)",104.91,104.909996,105.0
element_mastery,"(0, 5, 0, 0, 1)",104.91,104.909996,105.0
element_mastery,"(0, 4, 1, 1, 0)",104.91,104.91,105.0
element_mastery,"(0, 0, 0, 4, 1)",107.23,107.229996,107.0
element_mastery,"(0, 0, 1, 2, 2)",107.23,107.229996,107.0
element_mastery,"(0, 0, 2, 0, 3)",107.23,107.229996,107.0
element_mastery,"(0, 1, 0, 1, 3)",107.23,107.229996,107.0
element_mastery,"(0, 3, 2, 1, 0)",107.24,107.23999,107.0
element_mastery,"(0, 2, 4, 0, 0)",107.24,107.24,107.0
element_mastery,"(0, 4, 0, 2, 0)",107.24,107.24,107.0
element_mastery,"(0, 4, 1, 0, 1)",107.24,107.24,107.0
element_mastery,"(0, 0, 0, 3, 2)",109.56,109.56,110.0
element_mastery,"(0, 0, 1, 1, 3)",109.56,109.56,110.0
element_mastery,"(0, 1, 0, 0, 4)",109.56,109.56,110.0
element_mastery,"(0, 2, 3, 1, 0)",109.57,109.56999,110.0
element_mastery,"(0, 3, 2, 0, 1)",109.57,109.56999,110.0
element_mastery,"(0, 4, 0, 1, 1)",109.57,109.56999,110.0
element_mastery,"(0, 1, 5, 0, 0)",109.57,109.57,110.0
element_mastery,"(0, 3, 1, 2, 0)",109.57,109.57,110.0
element_mastery,"(0, 0, 0, 2, 3)",111.89,111.89,112.0
element_mastery,"(0, 0, 1, 0, 4)",111.89,111.89,112.0
element_mastery,"(0, 0, 6, 0, 0)",111.9,111.899994,112.0
element_mastery,"(0, 1, 4, 1, 0)",111.9,111.899994,112.0
element_mastery,"(0, 3, 0, 3, 0)",111.9,111.899994,112.0
element_mastery,"(0, 2, 3, 0, 1)",111.9,111.899994,112.0
element_mastery,"(0, 3, 1, 1, 1)",111.9,111.899994,112.0
element_mastery,"(0, 4, 0, 0, 2)",111.9,111.899994,112.0
element_mastery,"(0, 2, 2, 2, 0)",111.9,111.9,112.0
element_mastery,"(0, 0, 0, 1, 4)",114.22,114.22,114.0
element_mastery,"(0, 0, 5, 1, 0)",114.23,114.229996,114.0
element_mastery,"(0, 1, 3, 2, 0)",114.23,114.229996,114.0
element_mastery,"(0, 2, 1, 3, 0)",114.23,114.229996,114.0
element_mastery,"(0, 1, 4, 0, 1)",114.23,114.229996,114.0
element_mastery,"(0, 2, 2, 1, 1)",114.23,114.229996,114.0
element_mastery,"(0, 3, 0, 2, 1)",114.23,114.229996,114.0
element_mastery,"(0, 3, 1, 0, 2)",114.23,114.229996,114.0
element_mastery,"(0, 0, 0, 0, 5)",116.55,116.549995,117.0
element_mastery,"(0, 0, 4, 2, 0)",116.56,116.56,117.0
element_mastery,"(0, 1, 2, 3, 0)",116.56,116.56,117.0
element_mastery,"(0, 2, 0, 4, 0)",116.56,116.56,117.0
element_mastery,"(0, 0, 5, 0, 1)",116.56,116.56,117.0
element_mastery,"(0, 1, 3, 1, 1)",116.56,116.56,117.0
element_mastery,"(0, 2, 1, 2, 1)",116.56,116.56,117.0
element_mastery,"(0, 2, 2, 0, 2)",116.56,116.56,117.0
element_mastery,"(0, 3, 0, 1, 2)",116.56,116.56,117.0
element_mastery,"(0, 0, 3, 3, 0)",118.89,118.89,119.0
element_mastery,"(0, 1, 1, 4, 0)",118.89,118.89,119.0
element_mastery,"(0, 0, 4, 1, 1)",118.89,118.89,119.0
element_mastery,"(0, 1, 2, 2, 1)",118.89,118.89,119.0
element_mastery,"(0, 2, 0, 3, 1)",118.89,118.89,119.0
element_mastery,"(0, 1, 3, 0, 2)",118.89,118.89,119.0
element_mastery,"(0, 2, 1, 1, 2)",118.89,118.89,119.0
element_mastery,"(0, 3, 0, 0, 3)",118.89,118.89,119.0
element_mastery,"(0, 1, 0, 5, 0)",121.22,121.21999,121.0
element_mastery,"(0, 0, 3, 2, 1)",121.22,121.21999,121.0
element_mastery,"(0, 0, 2, 4, 0)",121.22,121.22,121.0
element_mastery,"(0, 1, 1, 3, 1)",121.22,121.22,121.0
element_mastery,"(0, 0, 4, 0, 2)",121.22,121.22,121.0
element_mastery,"(0, 1, 2, 1, 2)",121.22,121.22,121.0
element_mastery,"(0, 2, 0, 2, 2)",121.22,121.22,121.0
element_mastery,"(0, 2, 1, 0, 3)",121.22,121.22,121.0
element_mastery,"(0, 0, 3, 1, 2)",123.55,123.54999,124.0
element_mastery,"(0, 0, 1, 5, 0)",123.55,123.549995,124.0
element_mastery,"(0, 0, 2, 3, 1)",123.55,123.549995,124.0
element_mastery,"(0, 1, 0, 4, 1)",123.55,123.549995,124.0
element_mastery,"(0, 1, 1, 2, 2)",123.55,123.55,124.0
element_mastery,"(0, 1, 2, 0, 3)",123.55,123.55,124.0
element_mastery,"(0, 2, 0, 1, 3)",123.55,123.55,124.0
element_mastery,"(0, 0, 2, 2, 2)",125.88,125.87999,126.0
element_mastery,"(0, 1, 0, 3, 2)",125.88,125.87999,126.0
element_mastery,"(0, 0, 0, 6, 0)",125.88,125.88,126.0
element_mastery,"(0, 0, 1, 4, 1)",125.88,125.88,126.0
element_mastery,"(0, 0, 3, 0, 3)",125.88,125.88,126.0
element_mastery,"(0, 2, 0, 0, 4)",125.88,125.88,126.0
element_mastery,"(0, 1, 1, 1, 3)",125.88,125.880005,126.0
element_mastery,"(0, 0, 0, 5, 1)",128.21,128.20999,128.0
element_mastery,"(0, 0, 1, 3, 2)",128.21,128.20999,128.0
element_mastery,"(0, 0, 2, 1, 3)",128.21,128.20999,128.0
element_mastery,"(0, 1, 0, 2, 3)",128.21,128.20999,128.0
element_mastery,"(0, 1, 1, 0, 4)",128.21,128.20999,128.0
element_mastery,"(0, 0, 0, 4, 2)",130.54,130.54,131.0
element_mastery,"(0, 0, 2, 0, 4)",130.54,130.54,131.0
element_mastery,"(0, 1, 0, 1, 4)",130.54,130.54,131.0
element_mastery,"(0, 0, 1, 2, 3)",130.54,130.54001,131.0
element_mastery,"(0, 0, 0, 3, 3)",132.87,132.87,133.0
element_mastery,"(0, 0, 1, 1, 4)",132.87,132.87,133.0
element_mastery,"(0, 1, 0, 0, 5)",132.87,132.87,133.0
element_mastery,"(0, 0, 0, 2, 4)",135.2,135.2,135.0
element_mastery,"(0, 0, 1, 0, 5)",135.2,135.2,135.0
element_mastery,"(0, 0, 0, 1, 5)",137.53,137.53,138.0
element_mastery,"(0, 0, 0, 0, 6)",139.86,139.86,140.0
critical,"(0, 1, 0, 0, 0)",0.0272,0.0272,0.027
critical,"(0, 0, 1, 0, 0)",0.0311,0.0311,0.031
critical,"(0, 0, 0, 1, 0)",0.035,0.035,0.035
critical,"(0, 0, 0, 0, 1)",0.0389,0.0389,0.039
critical,"(0, 2, 0, 0, 0)",0.0544,0.0544,0.054
critical,"(0, 1, 1, 0, 0)",0.0583,0.0583,0.058
critical,"(0, 0, 2, 0, 0)",0.0622,0.0622,0.062
critical,"(0, 1, 0, 1, 0)",0.0622,0.062200002,0.062
critical,"(0, 0, 1, 1, 0)",0.0661,0.0661,0.066
critical,"(0, 1, 0, 0, 1)",0.0661,0.0661,0.066
critical,"(0, 0, 0, 2, 0)",0.07,0.07,0.07
critical,"(0, 0, 1, 0, 1)",0.07,0.07,0.07
critical,"(0, 0, 0, 1, 1)",0.0739,0.0739,0.074
critical,"(0, 0, 0, 0, 2)",0.0778,0.0778,0.078
critical,"(0, 3, 0, 0, 0)",0.0816,0.0816,0.082
critical,"(0, 2, 1, 0, 0)",0.0855,0.0855,0.086
critical,"(0, 1, 2, 0, 0)",0.0894,0.0894,0.089
critical,"(0, 2, 0, 1, 0)",0.0894,0.0894,0.089
critical,"(0, 0, 3, 0, 0)",0.0933,0.0933,0.093
critical,"(0, 1, 1, 1, 0)",0.0933,0.0933,0.093
critical,"(0, 2, 0, 0, 1)",0.0933,0.0933,0.093
critical,"(0, 0, 2, 1, 0)",0.0972,0.0972,0.097
critical,"(0, 1, 0, 2, 0)",0.0972,0.0972,0.097
critical,"(0, 1, 1, 0, 1)",0.0972,0.0972,0.097
critical,"(0, 0, 1, 2, 0)",0.1011,0.1011,0.101
critical,"(0, 0, 2, 0, 1)",0.1011,0.1011,0.101
critical,"(0, 1, 0, 1, 1)",0.1011,0.1011,0.101
critical,"(0, 1, 0, 0, 2)",0.105,0.105,0.105
critical,"(0, 0, 0, 3, 0)",0.105,0.105000004,0.105
critical,"(0, 0, 1, 1, 1)",0.105,0.105000004,0.105
critical,"(0, 4, 0, 0, 0)",0.1088,0.1088,0.109
critical,"(0, 0, 0, 2, 1)",0.1089,0.108899996,0.109
critical,"(0, 0, 1, 0, 2)",0.1089,0.108899996,0.109
critical,"(0, 3, 1, 0, 0)",0.1127,0.1127,0.113
critical,"(0, 0, 0, 1, 2)",0.1128,0.1128,0.113
critical,"(0, 2, 2, 0, 0)",0.1166,0.1166,0.117
critical,"(0, 3, 0, 1, 0)",0.1166,0.11660001,0.117
critical,"(0, 0, 0, 0, 3)",0.1167,0.11669999,0.117
critical,"(0, 1, 3, 0, 0)",0.1205,0.1205,0.121
critical,"(0, 2, 1, 1, 0)",0.1205,0.1205,0.121
critical,"(0, 3, 0, 0, 1)",0.1205,0.1205,0.121
critical,"(0, 0, 4, 0, 0)",0.1244,0.1244,0.124
critical,"(0, 1, 2, 1, 0)",0.1244,0.124400005,0.124
critical,"(0, 2, 0, 2, 0)",0.1244,0.124400005,0.124
critical,"(0, 2, 1, 0, 1)",0.1244,0.124400005,0.124
critical,"(0, 0, 3, 1, 0)",0.1283,0.1283,0.128
critical,"(0, 1, 1, 2, 0)",0.1283,0.1283,0.128
critical,"(0, 1, 2, 0, 1)",0.1283,0.1283,0.128
critical,"(0, 2, 0, 1, 1)",0.1283,0.1283,0.128
critical,"(0, 0, 2, 2, 0)",0.1322,0.1322,0.132
critical,"(0, 1, 0, 3, 0)",0.1322,0.1322,0.132
critical,"(0, 0, 3, 0, 1)",0.1322,0.1322,0.132
critical,"(0, 1, 1, 1, 1)",0.1322,0.1322,0.132
critical,"(0, 2, 0, 0, 2)",0.1322,0.1322,0.132
critical,"(0, 5, 0, 0, 0)",0.136,0.136,0.136
critical,"(0, 0, 2, 1, 1)",0.1361,0.1361,0.136
critical,"(0, 1, 0, 2, 1)",0.1361,0.1361,0.136
critical,"(0, 1, 1, 0, 2)",0.1361,0.1361,0.136
critical,"(0, 0, 1, 3, 0)",0.1361,0.13610001,0.136
critical,"(0, 4, 1, 0, 0)",0.1399,0.1399,0.14
critical,"(0, 0, 0, 4, 0)",0.14,0.14,0.14
critical,"(0, 0, 1, 2, 1)",0.14,0.14,0.14
critical,"(0, 0, 2, 0, 2)",0.14,0.14,0.14
critical,"(0, 1, 0, 1, 2)",0.14,0.14,0.14
critical,"(0, 3, 2, 0, 0)",0.1438,0.1438,0.144
critical,"(0, 4, 0, 1, 0)",0.1438,0.1438,0.144
critical,"(0, 1, 0, 0, 3)",0.1439,0.14389999,0.144
critical,"(0, 0, 0, 3, 1)",0.1439,0.1439,0.144
critical,"(0, 0, 1, 1, 2)",0.1439,0.1439,0.144
critical,"(0, 2, 3, 0, 0)",0.1477,0.1477,0.148
critical,"(0, 3, 1, 1, 0)",0.1477,0.1477,0.148
critical,"(0, 4, 0, 0, 1)",0.1477,0.1477,0.148
critical,"(0, 0, 0, 2, 2)",0.1478,0.1478,0.148
critical,"(0, 0, 1, 0, 3)",0.1478,0.1478,0.148
critical,"(0, 1, 4, 0, 0)",0.1516,0.1516,0.152
critical,"(0, 2, 2, 1, 0)",0.1516,0.1516,0.152
critical,"(0, 3, 0, 2, 0)",0.1516,0.1516,0.152
critical,"(0, 3, 1, 0, 1)",0.1516,0.1516,0.152
critical,"(0, 0, 0, 1, 3)",0.1517,0.15169999,0.152
critical,"(0, 0, 5, 0, 0)",0.1555,0.1555,0.156
critical,"(0, 1, 3, 1, 0)",0.1555,0.1555,0.156
critical,"(0, 2, 1, 2, 0)",0.1555,0.1555,0.156
critical,"(0, 2, 2, 0, 1)",0.1555,0.1555,0.156
critical,"(0, 3, 0, 1, 1)",0.1555,0.15550001,0.156
critical,"(0, 0, 0, 0, 4)",0.1556,0.1556,0.156
critical,"(0, 0, 4, 1, 0)",0.1594,0.1594,0.159
critical,"(0, 1, 2, 2, 0)",0.1594,0.1594,0.159
critical,"(0, 2, 0, 3, 0)",0.1594,0.1594,0.159
critical,"(0, 1, 3, 0, 1)",0.1594,0.1594,0.159
critical,"(0, 2, 1, 1, 1)",0.1594,0.1594,0.159
critical,"(0, 3, 0, 0, 2)",0.1594,0.1594,0.159
critical,"(0, 6, 0, 0, 0)",0.1632,0.1632,0.163
critical,"(0, 0, 4, 0, 1)",0.1633,0.1633,0.163
critical,"(0, 0, 3, 2, 0)",0.1633,0.16330001,0.163
critical,"(0, 1, 1, 3, 0)",0.1633,0.16330001,0.163
critical,"(0, 1, 2, 1, 1)",0.1633,0.16330001,0.163
critical,"(0, 2, 0, 2, 1)",0.1633,0.16330001,0.163
critical,"(0, 2, 1, 0, 2)",0.1633,0.16330001,0.163
critical,"(0, 5, 1, 0, 0)",0.1671,0.16710001,0.167
critical,"(0, 0, 2, 3, 0)",0.1672,0.1672,0.167
critical,"(0, 1, 0, 4, 0)",0.1672,0.1672,0.167
critical,"(0, 0, 3, 1, 1)",0.1672,0.1672,0.167
critical,"(0, 1, 1, 2, 1)",0.1672,0.1672,0.167
critical,"(0, 1, 2, 0, 2)",0.1672,0.1672,0.167
critical,"(0, 2, 0, 1, 2)",0.1672,0.1672,0.167
critical,"(0, 4, 2, 0, 0)",0.171,0.171,0.171
critical,"(0, 5, 0, 1, 0)",0.171,0.171,0.171
critical,"(0, 0, 3, 0, 2)",0.1711,0.17109999,0.171
critical,"(0, 1, 1, 1, 2)",0.1711,0.17109999,0.171
critical,"(0, 2, 0, 0, 3)",0.1711,0.17109999,0.171
critical,"(0, 0, 1, 4, 0)",0.1711,0.1711,0.171
critical,"(0, 0, 2, 2, 1)",0.1711,0.1711,0.171
critical,"(0, 1, 0, 3, 1)",0.1711,0.1711,0.171
critical,"(0, 3, 3, 0, 0)",0.1749,0.1749,0.175
critical,"(0, 4, 1, 1, 0)",0.1749,0.1749,0.175
critical,"(0, 5, 0, 0, 1)",0.1749,0.17490001,0.175
critical,"(0, 0, 0, 5, 0)",0.175,0.175,0.175
critical,"(0, 0, 2, 1, 2)",0.175,0.175,0.175
critical,"(0, 1, 0, 2, 2)",0.175,0.175,0.175
critical,"(0, 1, 1, 0, 3)",0.175,0.175,0.175
critical,"(0, 0, 1, 3, 1)",0.175,0.17500001,0.175
critical,"(0, 2, 4, 0, 0)",0.1788,0.1788,0.179
critical,"(0, 3, 2, 1, 0)",0.1788,0.1788,0.179
critical,"(0, 4, 0, 2, 0)",0.1788,0.1788,0.179
critical,"(0, 4, 1, 0, 1)",0.1788,0.1788,0.179
critical,"(0, 0, 2, 0, 3)",0.1789,0.17889999,0.179
critical,"(0, 0, 0, 4, 1)",0.1789,0.1789,0.179
critical,"(0, 0, 1, 2, 2)",0.1789,0.1789,0.179
critical,"(0, 1, 0, 1, 3)",0.1789,0.1789,0.179
critical,"(0, 1, 5, 0, 0)",0.1827,0.1827,0.183
critical,"(0, 2, 3, 1, 0)",0.1827,0.1827,0.183
critical,"(0, 3, 1, 2, 0)",0.1827,0.18270001,0.183
critical,"(0, 3, 2, 0, 1)",0.1827,0.18270001,0.183
critical,"(0, 4, 0, 1, 1)",0.1827,0.18270001,0.183
critical,"(0, 0, 0, 3, 2)",0.1828,0.1828,0.183
critical,"(0, 0, 1, 1, 3)",0.1828,0.1828,0.183
critical,"(0, 1, 0, 0, 4)",0.1828,0.1828,0.183
critical,"(0, 0, 6, 0, 0)",0.1866,0.1866,0.187
critical,"(0, 1, 4, 1, 0)",0.1866,0.1866,0.187
critical,"(0, 2, 2, 2, 0)",0.1866,0.1866,0.187
critical,"(0, 3, 0, 3, 0)",0.1866,0.1866,0.187
critical,"(0, 2, 3, 0, 1)",0.1866,0.1866,0.187
critical,"(0, 3, 1, 1, 1)",0.1866,0.1866,0.187
critical,"(0, 4, 0, 0, 2)",0.1866,0.1866,0.187
critical,"(0, 0, 0, 2, 3)",0.1867,0.18669999,0.187
critical,"(0, 0, 1, 0, 4)",0.1867,0.1867,0.187
critical,"(0, 0, 5, 1, 0)",0.1905,0.19049999,0.19
critical,"(0, 1, 3, 2, 0)",0.1905,0.19049999,0.19
critical,"(0, 3, 1, 0, 2)",0.1905,0.19049999,0.19
critical,"(0, 2, 1, 3, 0)",0.1905,0.1905,0.191
critical,"(0, 1, 4, 0, 1)",0.1905,0.1905,0.191
critical,"(0, 2, 2, 1, 1)",0.1905,0.1905,0.191
critical,"(0, 3, 0, 2, 1)",0.1905,0.1905,0.191
critical,"(0, 0, 0, 1, 4)",0.1906,0.1906,0.191
critical,"(0, 0, 4, 2, 0)",0.1944,0.1944,0.194
critical,"(0, 2, 0, 4, 0)",0.1944,0.1944,0.194
critical,"(0, 0, 5, 0, 1)",0.1944,0.1944,0.194
critical,"(0, 1, 3, 1, 1)",0.1944,0.1944,0.194
critical,"(0, 2, 1, 2, 1)",0.1944,0.1944,0.194
critical,"(0, 2, 2, 0, 2)",0.1944,0.1944,0.194
critical,"(0, 1, 2, 3, 0)",0.1944,0.19440001,0.194
critical,"(0, 3, 0, 1, 2)",0.1944,0.19440001,0.194
critical,"(0, 0, 0, 0, 5)",0.1945,0.1945,0.195
critical,"(0, 0, 3, 3, 0)",0.1983,0.1983,0.198
critical,"(0, 1, 1, 4, 0)",0.1983,0.1983,0.198
critical,"(0, 0, 4, 1, 1)",0.1983,0.1983,0.198
critical,"(0, 1, 2, 2, 1)",0.1983,0.1983,0.198
critical,"(0, 2, 0, 3, 1)",0.1983,0.1983,0.198
critical,"(0, 1, 3, 0, 2)",0.1983,0.1983,0.198
critical,"(0, 2, 1, 1, 2)",0.1983,0.1983,0.198
critical,"(0, 3, 0, 0, 3)",0.1983,0.1983,0.198
critical,"(0, 0, 2, 4, 0)",0.2022,0.2022,0.202
critical,"(0, 1, 0, 5, 0)",0.2022,0.2022,0.202
critical,"(0, 0, 4, 0, 2)",0.2022,0.2022,0.202
critical,"(0, 1, 2, 1, 2)",0.2022,0.2022,0.202
critical,"(0, 2, 0, 2, 2)",0.2022,0.2022,0.202
critical,"(0, 2, 1, 0, 3)",0.2022,0.2022,0.202
critical,"(0, 0, 3, 2, 1)",0.2022,0.20220001,0.202
critical,"(0, 1, 1, 3, 1)",0.2022,0.20220001,0.202
critical,"(0, 0, 3, 1, 2)",0.2061,0.20609999,0.206
critical,"(0, 1, 1, 2, 2)",0.2061,0.20609999,0.206
critical,"(0, 1, 2, 0, 3)",0.2061,0.20609999,0.206
critical,"(0, 2, 0, 1, 3)",0.2061,0.20609999,0.206
critical,"(0, 0, 1, 5, 0)",0.2061,0.2061,0.206
critical,"(0, 0, 2, 3, 1)",0.2061,0.2061,0.206
critical,"(0, 1, 0, 4, 1)",0.2061,0.2061,0.206
critical,"(0, 0, 3, 0, 3)",0.21,0.21,0.21
critical,"(0, 1, 1, 1, 3)",0.21,0.21,0.21
critical,"(0, 2, 0, 0, 4)",0.21,0.21,0.21
critical,"(0, 0, 0, 6, 0)",0.21,0.21000001,0.21
critical,"(0, 0, 1, 4, 1)",0.21,0.21000001,0.21
critical,"(0, 0, 2, 2, 2)",0.21,0.21000001,0.21
critical,"(0, 1, 0, 3, 2)",0.21,0.21000001,0.21
critical,"(0, 0, 0, 5, 1)",0.2139,0.2139,0.214
critical,"(0, 0, 1, 3, 2)",0.2139,0.2139,0.214
critical,"(0, 0, 2, 1, 3)",0.2139,0.2139,0.214
critical,"(0, 1, 0, 2, 3)",0.2139,0.2139,0.214
critical,"(0, 1, 1, 0, 4)",0.2139,0.2139,0.214
critical,"(0, 0, 0, 4, 2)",0.2178,0.21779999,0.218
critical,"(0, 0, 1, 2, 3)",0.2178,0.21779999,0.218
critical,"(0, 0, 2, 0, 4)",0.2178,0.21779999,0.218
critical,"(0, 1, 0, 1, 4)",0.2178,0.21779999,0.218
critical,"(0, 0, 0, 3, 3)",0.2217,0.2217,0.222
critical,"(0, 0, 1, 1, 4)",0.2217,0.2217,0.222
critical,"(0, 1, 0, 0, 5)",0.2217,0.2217,0.222
critical,"(0, 0, 0, 2, 4)",0.2256,0.2256,0.226
critical,"(0, 0, 1, 0, 5)",0.2256,0.2256,0.226
critical,"(0, 0, 0, 1, 5)",0.2295,0.2295,0.23
critical,"(0, 0, 0, 0, 6)",0.2334,0.23339999,0.233
critical_hurt,"(0, 1, 0, 0, 0)",0.0544,0.0544,0.054
critical_hurt,"(0, 0, 1, 0, 0)",0.0622,0.0622,0.062
critical_hurt,"(0, 0, 0, 1, 0)",0.0699,0.0699,0.07
critical_hurt,"(0, 0, 0, 0, 1)",0.0777,0.0777,0.078
critical_hurt,"(0, 2, 0, 0, 0)",0.1088,0.1088,0.109
critical_hurt,"(0, 1, 1, 0, 0)",0.1166,0.1166,0.117
critical_hurt,"(0, 1, 0, 1, 0)",0.1243,0.1243,0.124
critical_hurt,"(0, 0, 2, 0, 0)",0.1244,0.1244,0.124
critical_hurt,"(0, 0, 1, 1, 0)",0.1321,0.1321,0.132
critical_hurt,"(0, 1, 0, 0, 1)",0.1321,0.1321,0.132
critical_hurt,"(0, 0, 0, 2, 0)",0.1398,0.1398,0.14
critical_hurt,"(0, 0, 1, 0, 1)",0.1399,0.1399,0.14
critical_hurt,"(0, 0, 0, 1, 1)",0.1476,0.1476,0.148
critical_hurt,"(0, 0, 0, 0, 2)",0.1554,0.1554,0.155
critical_hurt,"(0, 3, 0, 0, 0)",0.1632,0.1632,0.163
critical_hurt,"(0, 2, 1, 0, 0)",0.171,0.171,0.171
critical_hurt,"(0, 2, 0, 1, 0)",0.1787,0.1787,0.179
critical_hurt,"(0, 1, 2, 0, 0)",0.1788,0.1788,0.179
critical_hurt,"(0, 1, 1, 1, 0)",0.1865,0.1865,0.187
critical_hurt,"(0, 2, 0, 0, 1)",0.1865,0.1865,0.187
critical_hurt,"(0, 0, 3, 0, 0)",0.1866,0.1866,0.187
critical_hurt,"(0, 1, 0, 2, 0)",0.1942,0.1942,0.194
critical_hurt,"(0, 0, 2, 1, 0)",0.1943,0.1943,0.194
critical_hurt,"(0, 1, 1, 0, 1)",0.1943,0.1943,0.194
critical_hurt,"(0, 0, 1, 2, 0)",0.202,0.20199999,0.202
critical_hurt,"(0, 1, 0, 1, 1)",0.202,0.20199999,0.202
critical_hurt,"(0, 0, 2, 0, 1)",0.2021,0.2021,0.202
critical_hurt,"(0, 0, 0, 3, 0)",0.2097,0.20969999,0.21
critical_hurt,"(0, 1, 0, 0, 2)",0.2098,0.20979999,0.21
critical_hurt,"(0, 0, 1, 1, 1)",0.2098,0.2098,0.21
critical_hurt,"(0, 0, 0, 2, 1)",0.2175,0.2175,0.218
critical_hurt,"(0, 0, 1, 0, 2)",0.2176,0.21759999,0.218
critical_hurt,"(0, 4, 0, 0, 0)",0.2176,0.2176,0.218
critical_hurt,"(0, 0, 0, 1, 2)",0.2253,0.22529998,0.225
critical_hurt,"(0, 3, 1, 0, 0)",0.2254,0.2254,0.225
critical_hurt,"(0, 3, 0, 1, 0)",0.2331,0.2331,0.233
critical_hurt,"(0, 0, 0, 0, 3)",0.2331,0.2331,0.233
critical_hurt,"(0, 2, 2, 0, 0)",0.2332,0.2332,0.233
critical_hurt,"(0, 2, 1, 1, 0)",0.2409,0.24090001,0.241
critical_hurt,"(0, 3, 0, 0, 1)",0.2409,0.24090001,0.241
critical_hurt,"(0, 1, 3, 0, 0)",0.241,0.241,0.241
critical_hurt,"(0, 2, 0, 2, 0)",0.2486,0.2486,0.249
critical_hurt,"(0, 1, 2, 1, 0)",0.2487,0.2487,0.249
critical_hurt,"(0, 2, 1, 0, 1)",0.2487,0.2487,0.249
critical_hurt,"(0, 0, 4, 0, 0)",0.2488,0.2488,0.249
critical_hurt,"(0, 1, 1, 2, 0)",0.2564,0.2564,0.256
critical_hurt,"(0, 2, 0, 1, 1)",0.2564,0.2564,0.256
critical_hurt,"(0, 0, 3, 1, 0)",0.2565,0.2565,0.257
critical_hurt,"(0, 1, 2, 0, 1)",0.2565,0.2565,0.257
critical_hurt,"(0, 1, 0, 3, 0)",0.2641,0.2641,0.264
critical_hurt,"(0, 0, 2, 2, 0)",0.2642,0.2642,0.264
critical_hurt,"(0, 1, 1, 1, 1)",0.2642,0.2642,0.264
critical_hurt,"(0, 2, 0, 0, 2)",0.2642,0.2642,0.264
critical_hurt,"(0, 0, 3, 0, 1)",0.2643,0.2643,0.264
critical_hurt,"(0, 0, 1, 3, 0)",0.2719,0.2719,0.272
critical_hurt,"(0, 1, 0, 2, 1)",0.2719,0.2719,0.272
critical_hurt,"(0, 0, 2, 1, 1)",0.272,0.27199998,0.272
critical_hurt,"(0, 1, 1, 0, 2)",0.272,0.27199998,0.272
critical_hurt,"(0, 5, 0, 0, 0)",0.272,0.272,0.272
critical_hurt,"(0, 0, 0, 4, 0)",0.2796,0.2796,0.28
critical_hurt,"(0, 0, 1, 2, 1)",0.2797,0.27969998,0.28
critical_hurt,"(0, 1, 0, 1, 2)",0.2797,0.27969998,0.28
critical_hurt,"(0, 4, 1, 0, 0)",0.2798,0.2798,0.28
critical_hurt,"(0, 0, 2, 0, 2)",0.2798,0.2798,0.28
critical_hurt,"(0, 0, 0, 3, 1)",0.2874,0.28739998,0.287
critical_hurt,"(0, 4, 0, 1, 0)",0.2875,0.2875,0.288
critical_hurt,"(0, 0, 1, 1, 2)",0.2875,0.2875,0.288
critical_hurt,"(0, 1, 0, 0, 3)",0.2875,0.2875,0.288
critical_hurt,"(0, 3, 2, 0, 0)",0.2876,0.2876,0.288
critical_hurt,"(0, 0, 0, 2, 2)",0.2952,0.2952,0.295
critical_hurt,"(0, 3, 1, 1, 0)",0.2953,0.2953,0.295
critical_hurt,"(0, 4, 0, 0, 1)",0.2953,0.2953,0.295
critical_hurt,"(0, 0, 1, 0, 3)",0.2953,0.2953,0.295
critical_hurt,"(0, 2, 3, 0, 0)",0.2954,0.2954,0.295
critical_hurt,"(0, 3, 0, 2, 0)",0.303,0.303,0.303
critical_hurt,"(0, 0, 0, 1, 3)",0.303,0.303,0.303
critical_hurt,"(0, 2, 2, 1, 0)",0.3031,0.3031,0.303
critical_hurt,"(0, 3, 1, 0, 1)",0.3031,0.3031,0.303
critical_hurt,"(0, 1, 4, 0, 0)",0.3032,0.3032,0.303
critical_hurt,"(0, 3, 0, 1, 1)",0.3108,0.3108,0.311
critical_hurt,"(0, 0, 0, 0, 4)",0.3108,0.3108,0.311
critical_hurt,"(0, 2, 1, 2, 0)",0.3108,0.31080002,0.311
critical_hurt,"(0, 1, 3, 1, 0)",0.3109,0.3109,0.311
critical_hurt,"(0, 2, 2, 0, 1)",0.3109,0.3109,0.311
critical_hurt,"(0, 0, 5, 0, 0)",0.311,0.311,0.311
critical_hurt,"(0, 2, 0, 3, 0)",0.3185,0.31849998,0.318
